id,result
16515,0
16516,0
16517,1
16518,1
16519,0
16520,1
16521,0
16522,1
16523,0
16524,0
16525,1
16526,1
16527,0
16528,1
16529,0
16530,1
16531,1
16532,1
16533,0
16534,0
16535,1
16536,1
16537,1
16538,0
16539,0
16540,1
16541,0
16542,0
16543,0
16544,1
16545,0
16546,0
16547,1
16548,1
16549,1
16550,1
16551,1
16552,1
16553,0
16554,1
16555,0
16556,1
16557,0
16558,0
16559,1
16560,0
16561,0
16562,1
16563,0
16564,0
16565,1
16566,1
16567,0
16568,1
16569,0
16570,0
16571,1
16572,0
16573,0
16574,0
16575,0
16576,0
16577,1
16578,0
16579,0
16580,1
16581,0
16582,0
16583,1
16584,1
16585,0
16586,1
16587,1
16588,1
16589,0
16590,0
16591,1
16592,0
16593,1
16594,1
16595,1
16596,1
16597,0
16598,1
16599,0
16600,0
16601,0
16602,1
16603,1
16604,0
16605,1
16606,0
16607,1
16608,1
16609,0
16610,1
16611,0
16612,0
16613,1
16614,0
16615,0
16616,0
16617,0
16618,1
16619,1
16620,0
16621,1
16622,0
16623,0
16624,1
16625,1
16626,1
16627,0
16628,0
16629,1
16630,1
16631,0
16632,0
16633,1
16634,1
16635,0
16636,0
16637,0
16638,0
16639,1
16640,1
16641,0
16642,1
16643,1
16644,0
16645,0
16646,1
16647,1
16648,0
16649,1
16650,1
16651,0
16652,0
16653,1
16654,0
16655,1
16656,0
16657,1
16658,1
16659,0
16660,0
16661,1
16662,1
16663,1
16664,0
16665,0
16666,0
16667,1
16668,1
16669,0
16670,1
16671,1
16672,1
16673,0
16674,0
16675,0
16676,1
16677,1
16678,0
16679,1
16680,1
16681,0
16682,0
16683,0
16684,0
16685,0
16686,0
16687,1
16688,1
16689,0
16690,0
16691,0
16692,0
16693,0
16694,1
16695,0
16696,1
16697,0
16698,1
16699,0
16700,1
16701,0
16702,0
16703,1
16704,1
16705,1
16706,1
16707,0
16708,1
16709,1
16710,1
16711,1
16712,1
16713,1
16714,0
16715,0
16716,1
16717,1
16718,1
16719,1
16720,1
16721,1
16722,0
16723,0
16724,0
16725,1
16726,1
16727,1
16728,0
16729,1
16730,1
16731,1
16732,1
16733,1
16734,0
16735,0
16736,1
16737,1
16738,1
16739,0
16740,1
16741,1
16742,0
16743,0
16744,0
16745,1
16746,0
16747,1
16748,0
16749,1
16750,0
16751,0
16752,0
16753,0
16754,1
16755,1
16756,0
16757,1
16758,1
16759,0
16760,0
16761,1
16762,1
16763,0
16764,1
16765,0
16766,1
16767,1
16768,0
16769,0
16770,0
16771,0
16772,0
16773,0
16774,1
16775,0
16776,1
16777,0
16778,0
16779,1
16780,0
16781,0
16782,0
16783,1
16784,0
16785,1
16786,0
16787,0
16788,0
16789,1
16790,0
16791,0
16792,1
16793,1
16794,1
16795,1
16796,1
16797,0
16798,0
16799,0
16800,0
16801,1
16802,1
16803,0
16804,1
16805,0
16806,1
16807,1
16808,1
16809,0
16810,0
16811,1
16812,1
16813,0
16814,0
16815,1
16816,1
16817,0
16818,0
16819,0
16820,1
16821,0
16822,0
16823,1
16824,1
16825,0
16826,1
16827,1
16828,1
16829,1
16830,1
16831,0
16832,0
16833,0
16834,0
16835,1
16836,1
16837,1
16838,1
16839,0
16840,1
16841,0
16842,0
16843,1
16844,1
16845,1
16846,0
16847,0
16848,1
16849,0
16850,0
16851,0
16852,1
16853,0
16854,1
16855,1
16856,1
16857,1
16858,0
16859,1
16860,0
16861,1
16862,0
16863,0
16864,0
16865,1
16866,1
16867,0
16868,1
16869,1
16870,1
16871,1
16872,0
16873,1
16874,0
16875,0
16876,1
16877,0
16878,0
16879,0
16880,1
16881,1
16882,1
16883,1
16884,0
16885,1
16886,1
16887,0
16888,1
16889,0
16890,1
16891,1
16892,1
16893,0
16894,0
16895,1
16896,1
16897,0
16898,1
16899,0
16900,1
16901,0
16902,1
16903,0
16904,0
16905,1
16906,0
16907,0
16908,1
16909,0
16910,1
16911,0
16912,0
16913,0
16914,1
16915,1
16916,0
16917,0
16918,1
16919,1
16920,0
16921,1
16922,0
16923,0
16924,0
16925,0
16926,1
16927,1
16928,1
16929,1
16930,1
16931,1
16932,0
16933,1
16934,1
16935,1
16936,0
16937,1
16938,0
16939,0
16940,1
16941,1
16942,0
16943,1
16944,1
16945,0
16946,1
16947,1
16948,0
16949,1
16950,1
16951,0
16952,0
16953,1
16954,0
16955,0
16956,0
16957,0
16958,1
16959,0
16960,1
16961,1
16962,0
16963,1
16964,0
16965,1
16966,1
16967,1
16968,0
16969,1
16970,0
16971,0
16972,0
16973,0
16974,0
16975,1
16976,1
16977,0
16978,0
16979,0
16980,1
16981,0
16982,1
16983,0
16984,1
16985,0
16986,0
16987,0
16988,0
16989,0
16990,0
16991,1
16992,0
16993,0
16994,1
16995,1
16996,1
16997,0
16998,0
16999,1
17000,1
17001,0
17002,0
17003,1
17004,0
17005,1
17006,1
17007,1
17008,1
17009,1
17010,0
17011,0
17012,1
17013,0
17014,1
17015,0
17016,0
17017,0
17018,1
17019,1
17020,0
17021,1
17022,1
17023,0
17024,1
17025,0
17026,0
17027,1
17028,0
17029,1
17030,1
17031,0
17032,0
17033,1
17034,0
17035,0
17036,0
17037,0
17038,1
17039,1
17040,0
17041,0
17042,1
17043,0
17044,0
17045,1
17046,0
17047,0
17048,0
17049,1
17050,0
17051,1
17052,0
17053,0
17054,1
17055,0
17056,1
17057,0
17058,0
17059,0
17060,0
17061,1
17062,1
17063,1
17064,0
17065,0
17066,1
17067,1
17068,0
17069,1
17070,0
17071,0
17072,1
17073,0
17074,1
17075,0
17076,1
17077,0
17078,1
17079,1
17080,1
17081,1
17082,0
17083,0
17084,1
17085,1
17086,1
17087,1
17088,0
17089,0
17090,1
17091,1
17092,0
17093,0
17094,1
17095,0
17096,1
17097,1
17098,1
17099,1
17100,0
17101,1
17102,1
17103,1
17104,0
17105,1
17106,1
17107,0
17108,0
17109,0
17110,1
17111,1
17112,1
17113,0
17114,0
17115,0
17116,0
17117,1
17118,0
17119,1
17120,1
17121,0
17122,1
17123,1
17124,1
17125,0
17126,1
17127,1
17128,1
17129,0
17130,0
17131,1
17132,0
17133,0
17134,0
17135,1
17136,1
17137,0
17138,0
17139,0
17140,0
17141,1
17142,1
17143,0
17144,0
17145,1
17146,0
17147,1
17148,1
17149,1
17150,1
17151,1
17152,1
17153,0
17154,1
17155,1
17156,1
17157,1
17158,1
17159,1
17160,0
17161,0
17162,1
17163,0
17164,0
17165,0
17166,0
17167,0
17168,1
17169,0
17170,0
17171,0
17172,1
17173,0
17174,1
17175,0
17176,1
17177,0
17178,1
17179,1
17180,1
17181,0
17182,1
17183,1
17184,0
17185,1
17186,1
17187,1
17188,1
17189,0
17190,0
17191,1
17192,1
17193,1
17194,0
17195,0
17196,0
17197,1
17198,0
17199,0
17200,0
17201,1
17202,1
17203,0
17204,0
17205,0
17206,0
17207,1
17208,1
17209,0
17210,1
17211,0
17212,1
17213,0
17214,1
17215,0
17216,1
17217,1
17218,1
17219,1
17220,1
17221,0
17222,1
17223,0
17224,1
17225,1
17226,0
17227,0
17228,1
17229,1
17230,1
17231,1
17232,0
17233,1
17234,0
17235,0
17236,1
17237,0
17238,0
17239,1
17240,0
17241,0
17242,1
17243,0
17244,0
17245,0
17246,0
17247,0
17248,1
17249,1
17250,1
17251,1
17252,0
17253,0
17254,1
17255,0
17256,1
17257,0
17258,1
17259,1
17260,0
17261,0
17262,1
17263,0
17264,0
17265,0
17266,1
17267,0
17268,1
17269,0
17270,0
17271,0
17272,0
17273,1
17274,1
17275,1
17276,1
17277,0
17278,0
17279,1
17280,1
17281,1
17282,0
17283,0
17284,0
17285,0
17286,0
17287,0
17288,0
17289,1
17290,1
17291,1
17292,0
17293,1
17294,1
17295,1
17296,0
17297,0
17298,0
17299,0
17300,1
17301,0
17302,0
17303,0
17304,1
17305,0
17306,1
17307,0
17308,0
17309,0
17310,0
17311,0
17312,1
17313,0
17314,0
17315,1
17316,0
17317,1
17318,0
17319,0
17320,0
17321,0
17322,0
17323,1
17324,1
17325,0
17326,0
17327,0
17328,0
17329,0
17330,0
17331,1
17332,1
17333,1
17334,1
17335,1
17336,0
17337,0
17338,1
17339,1
17340,1
17341,0
17342,0
17343,0
17344,1
17345,1
17346,0
17347,0
17348,1
17349,0
17350,0
17351,0
17352,0
17353,1
17354,0
17355,0
17356,1
17357,0
17358,0
17359,0
17360,1
17361,1
17362,0
17363,1
17364,1
17365,1
17366,0
17367,0
17368,1
17369,1
17370,0
17371,1
17372,0
17373,1
17374,0
17375,1
17376,1
17377,0
17378,0
17379,1
17380,0
17381,1
17382,0
17383,0
17384,0
17385,0
17386,1
17387,0
17388,0
17389,0
17390,0
17391,1
17392,1
17393,0
17394,0
17395,1
17396,0
17397,0
17398,1
17399,0
17400,0
17401,1
17402,1
17403,0
17404,0
17405,0
17406,0
17407,1
17408,1
17409,1
17410,0
17411,0
17412,0
17413,0
17414,0
17415,0
17416,0
17417,1
17418,0
17419,0
17420,1
17421,0
17422,1
17423,0
17424,1
17425,0
17426,1
17427,1
17428,1
17429,0
17430,0
17431,1
17432,1
17433,1
17434,0
17435,0
17436,0
17437,0
17438,1
17439,1
17440,1
17441,1
17442,1
17443,1
17444,0
17445,1
17446,1
17447,1
17448,1
17449,1
17450,0
17451,1
17452,0
17453,1
17454,1
17455,0
17456,0
17457,1
17458,1
17459,1
17460,1
17461,0
17462,1
17463,0
17464,0
17465,1
17466,1
17467,1
17468,0
17469,1
17470,1
17471,1
17472,1
17473,1
17474,1
17475,1
17476,0
17477,0
17478,0
17479,0
17480,0
17481,0
17482,0
17483,1
17484,0
17485,1
17486,1
17487,1
17488,1
17489,0
17490,1
17491,0
17492,0
17493,1
17494,1
17495,0
17496,1
17497,0
17498,1
17499,1
17500,1
17501,0
17502,1
17503,0
17504,1
17505,0
17506,0
17507,1
17508,0
17509,0
17510,1
17511,0
17512,1
17513,0
17514,1
17515,0
17516,1
17517,0
17518,1
17519,0
17520,1
17521,0
17522,1
17523,1
17524,0
17525,1
17526,0
17527,0
17528,0
17529,0
17530,0
17531,1
17532,0
17533,1
17534,1
17535,1
17536,1
17537,1
17538,0
17539,0
17540,0
17541,1
17542,0
17543,1
17544,1
17545,0
17546,0
17547,1
17548,0
17549,1
17550,0
17551,0
17552,1
17553,1
17554,1
17555,1
17556,1
17557,0
17558,0
17559,1
17560,0
17561,0
17562,1
17563,0
17564,0
17565,0
17566,0
17567,1
17568,1
17569,0
17570,0
17571,1
17572,0
17573,1
17574,1
17575,0
17576,1
17577,0
17578,0
17579,1
17580,1
17581,1
17582,1
17583,1
17584,0
17585,1
17586,1
17587,0
17588,1
17589,0
17590,1
17591,0
17592,1
17593,0
17594,1
17595,1
17596,1
17597,0
17598,1
17599,0
17600,0
17601,1
17602,1
17603,1
17604,0
17605,0
17606,0
17607,1
17608,0
17609,0
17610,0
17611,0
17612,1
17613,0
17614,0
17615,0
17616,1
17617,0
17618,1
17619,0
17620,1
17621,1
17622,0
17623,1
17624,1
17625,0
17626,1
17627,1
17628,0
17629,0
17630,0
17631,1
17632,1
17633,0
17634,1
17635,0
17636,0
17637,0
17638,0
17639,1
17640,1
17641,1
17642,0
17643,1
17644,0
17645,1
17646,0
17647,1
17648,0
17649,0
17650,1
17651,0
17652,1
17653,0
17654,1
17655,1
17656,1
17657,0
17658,1
17659,1
17660,1
17661,0
17662,1
17663,1
17664,0
17665,0
17666,1
17667,1
17668,0
17669,0
17670,0
17671,0
17672,0
17673,1
17674,1
17675,1
17676,0
17677,1
17678,0
17679,0
17680,0
17681,0
17682,1
17683,0
17684,0
17685,1
17686,0
17687,0
17688,0
17689,0
17690,1
17691,1
17692,1
17693,0
17694,0
17695,1
17696,1
17697,1
17698,1
17699,1
17700,1
17701,1
17702,1
17703,0
17704,1
17705,0
17706,0
17707,1
17708,1
17709,1
17710,1
17711,1
17712,0
17713,0
17714,1
17715,0
17716,0
17717,0
17718,0
17719,1
17720,1
17721,0
17722,1
17723,1
17724,1
17725,1
17726,0
17727,0
17728,1
17729,1
17730,0
17731,0
17732,0
17733,1
17734,1
17735,1
17736,0
17737,0
17738,1
17739,1
17740,0
17741,1
17742,1
17743,1
17744,1
17745,1
17746,1
17747,1
17748,0
17749,1
17750,1
17751,1
17752,0
17753,0
17754,0
17755,0
17756,0
17757,1
17758,1
17759,0
17760,0
17761,1
17762,1
17763,0
17764,0
17765,1
17766,0
17767,0
17768,1
17769,0
17770,1
17771,0
17772,0
17773,0
17774,1
17775,0
17776,1
17777,0
17778,1
17779,0
17780,0
17781,0
17782,0
17783,0
17784,0
17785,1
17786,0
17787,1
17788,1
17789,0
17790,1
17791,1
17792,1
17793,1
17794,0
17795,0
17796,1
17797,0
17798,1
17799,1
17800,1
17801,0
17802,1
17803,0
17804,1
17805,1
17806,1
17807,0
17808,1
17809,1
17810,1
17811,0
17812,1
17813,0
17814,1
17815,0
17816,0
17817,0
17818,1
17819,0
17820,1
17821,1
17822,1
17823,0
17824,1
17825,0
17826,1
17827,0
17828,1
17829,1
17830,1
17831,0
17832,1
17833,1
17834,0
17835,0
17836,1
17837,0
17838,0
17839,0
17840,0
17841,0
17842,1
17843,1
17844,1
17845,1
17846,1
17847,0
17848,1
17849,0
17850,1
17851,0
17852,1
17853,0
17854,1
17855,1
17856,0
17857,1
17858,1
17859,1
17860,0
17861,1
17862,1
17863,0
17864,0
17865,0
17866,1
17867,0
17868,1
17869,1
17870,0
17871,1
17872,1
17873,0
17874,0
17875,0
17876,0
17877,0
17878,1
17879,1
17880,0
17881,0
17882,0
17883,0
17884,0
17885,1
17886,0
17887,0
17888,0
17889,1
17890,0
17891,0
17892,0
17893,0
17894,1
17895,0
17896,1
17897,1
17898,0
17899,0
17900,1
17901,1
17902,1
17903,1
17904,1
17905,1
17906,1
17907,0
17908,0
17909,1
17910,1
17911,1
17912,0
17913,1
17914,0
17915,0
17916,0
17917,1
17918,1
17919,1
17920,0
17921,1
17922,1
17923,0
17924,0
17925,0
17926,1
17927,1
17928,0
17929,1
17930,1
17931,0
17932,0
17933,1
17934,1
17935,1
17936,1
17937,1
17938,1
17939,0
17940,0
17941,1
17942,0
17943,0
17944,0
17945,1
17946,0
17947,0
17948,0
17949,1
17950,0
17951,0
17952,1
17953,1
17954,1
17955,1
17956,0
17957,1
17958,0
17959,0
17960,0
17961,0
17962,1
17963,0
17964,0
17965,1
17966,0
17967,1
17968,1
17969,0
17970,0
17971,0
17972,0
17973,1
17974,1
17975,0
17976,0
17977,1
17978,1
17979,1
17980,0
17981,1
17982,0
17983,1
17984,0
17985,0
17986,1
17987,1
17988,0
17989,0
17990,1
17991,0
17992,0
17993,1
17994,0
17995,0
17996,0
17997,0
17998,1
17999,1
18000,1
18001,0
18002,0
18003,1
18004,0
18005,1
18006,0
18007,1
18008,1
18009,0
18010,1
18011,0
18012,0
18013,1
18014,0
18015,1
18016,1
18017,0
18018,0
18019,1
18020,1
18021,0
18022,1
18023,0
18024,0
18025,1
18026,1
18027,0
18028,1
18029,0
18030,1
18031,0
18032,0
18033,0
18034,1
18035,1
18036,1
18037,1
18038,1
18039,0
18040,1
18041,0
18042,1
18043,1
18044,1
18045,1
18046,1
18047,0
18048,1
18049,1
18050,0
18051,1
18052,0
18053,1
18054,1
18055,1
18056,1
18057,1
18058,1
18059,0
18060,1
18061,1
18062,1
18063,1
18064,0
18065,0
18066,0
18067,1
18068,1
18069,0
18070,1
18071,0
18072,0
18073,0
18074,1
18075,0
18076,0
18077,1
18078,1
18079,1
18080,0
18081,1
18082,1
18083,0
18084,1
18085,0
18086,0
18087,1
18088,1
18089,1
18090,1
18091,1
18092,0
18093,0
18094,0
18095,1
18096,0
18097,0
18098,0
18099,1
18100,1
18101,0
18102,0
18103,1
18104,0
18105,1
18106,1
18107,1
18108,0
18109,1
18110,1
18111,1
18112,0
18113,0
18114,0
18115,0
18116,0
18117,0
18118,0
18119,1
18120,1
18121,1
18122,0
18123,0
18124,1
18125,0
18126,1
18127,0
18128,0
18129,0
18130,0
18131,0
18132,1
18133,0
18134,0
18135,1
18136,1
18137,0
18138,0
18139,0
18140,1
18141,0
18142,1
18143,0
18144,1
18145,1
18146,1
18147,1
18148,0
18149,1
18150,0
18151,0
18152,0
18153,1
18154,1
18155,0
18156,1
18157,1
18158,0
18159,0
18160,1
18161,0
18162,1
18163,0
18164,1
18165,1
18166,0
18167,1
18168,1
18169,0
18170,1
18171,1
18172,0
18173,0
18174,0
18175,1
18176,1
18177,0
18178,0
18179,0
18180,0
18181,0
18182,0
18183,1
18184,1
18185,0
18186,1
18187,1
18188,0
18189,0
18190,1
18191,0
18192,1
18193,1
18194,1
18195,1
18196,0
18197,1
18198,0
18199,1
18200,1
18201,1
18202,0
18203,0
18204,0
18205,1
18206,1
18207,0
18208,1
18209,0
18210,0
18211,0
18212,0
18213,1
18214,0
18215,0
18216,0
18217,0
18218,1
18219,1
18220,0
18221,0
18222,1
18223,1
18224,0
18225,1
18226,1
18227,0
18228,1
18229,0
18230,0
18231,1
18232,0
18233,0
18234,0
18235,1
18236,1
18237,0
18238,0
18239,1
18240,0
18241,1
18242,1
18243,1
18244,0
18245,1
18246,0
18247,1
18248,0
18249,1
18250,1
18251,1
18252,1
18253,0
18254,1
18255,1
18256,1
18257,1
18258,0
18259,1
18260,1
18261,1
18262,1
18263,0
18264,1
18265,1
18266,1
18267,1
18268,0
18269,1
18270,0
18271,0
18272,0
18273,0
18274,1
18275,0
18276,0
18277,1
18278,0
18279,1
18280,1
18281,1
18282,0
18283,1
18284,1
18285,0
18286,1
18287,1
18288,1
18289,1
18290,1
18291,1
18292,1
18293,0
18294,0
18295,0
18296,1
18297,0
18298,1
18299,0
18300,1
18301,1
18302,0
18303,0
18304,0
18305,0
18306,1
18307,1
18308,0
18309,1
18310,0
18311,1
18312,1
18313,0
18314,0
18315,0
18316,0
18317,1
18318,1
18319,1
18320,0
18321,0
18322,0
18323,0
18324,1
18325,0
18326,0
18327,0
18328,1
18329,0
18330,0
18331,0
18332,1
18333,1
18334,0
18335,1
18336,1
18337,1
18338,0
18339,0
18340,0
18341,0
18342,1
18343,1
18344,1
18345,1
18346,0
18347,0
18348,0
18349,0
18350,0
18351,0
18352,1
18353,1
18354,1
18355,0
18356,0
18357,0
18358,0
18359,1
18360,0
18361,0
18362,0
18363,0
18364,0
18365,1
18366,1
18367,0
18368,1
18369,1
18370,1
18371,1
18372,0
18373,0
18374,1
18375,0
18376,1
18377,1
18378,0
18379,0
18380,0
18381,0
18382,1
18383,0
18384,0
18385,1
18386,1
18387,0
18388,0
18389,0
18390,1
18391,1
18392,1
18393,1
18394,0
18395,1
18396,0
18397,0
18398,0
18399,1
18400,0
18401,1
18402,1
18403,0
18404,0
18405,1
18406,0
18407,1
18408,1
18409,1
18410,0
18411,0
18412,0
18413,1
18414,1
18415,1
18416,0
18417,1
18418,1
18419,0
18420,0
18421,1
18422,1
18423,1
18424,0
18425,1
18426,0
18427,1
18428,0
18429,1
18430,0
18431,0
18432,1
18433,1
18434,1
18435,1
18436,1
18437,1
18438,0
18439,1
18440,1
18441,1
18442,1
18443,0
18444,1
18445,1
18446,1
18447,0
18448,1
18449,0
18450,0
18451,0
18452,1
18453,1
18454,1
18455,0
18456,0
18457,0
18458,0
18459,1
18460,1
18461,1
18462,0
18463,0
18464,1
18465,1
18466,0
18467,1
18468,1
18469,0
18470,0
18471,1
18472,0
18473,0
18474,1
18475,0
18476,0
18477,0
18478,0
18479,1
18480,1
18481,1
18482,0
18483,1
18484,1
18485,1
18486,0
18487,0
18488,1
18489,1
18490,0
18491,0
18492,1
18493,1
18494,1
18495,1
18496,1
18497,1
18498,1
18499,1
18500,0
18501,0
18502,0
18503,0
18504,1
18505,0
18506,0
18507,0
18508,0
18509,1
18510,1
18511,1
18512,0
18513,0
18514,0
18515,1
18516,0
18517,1
18518,0
18519,1
18520,1
18521,0
18522,1
18523,1
18524,1
18525,0
18526,1
18527,1
18528,0
18529,0
18530,0
18531,0
18532,0
18533,1
18534,1
18535,0
18536,1
18537,0
18538,1
18539,0
18540,0
18541,1
18542,1
18543,0
18544,1
18545,0
18546,0
18547,0
18548,0
18549,0
18550,1
18551,0
18552,0
18553,1
18554,1
18555,1
18556,1
18557,1
18558,1
18559,0
18560,1
18561,0
18562,0
18563,0
18564,0
18565,0
18566,1
18567,1
18568,0
18569,1
18570,0
18571,0
18572,1
18573,0
18574,0
18575,0
18576,0
18577,0
18578,1
18579,0
18580,0
18581,1
18582,0
18583,0
18584,1
18585,0
18586,1
18587,1
18588,1
18589,0
18590,0
18591,1
18592,0
18593,0
18594,1
18595,1
18596,0
18597,0
18598,1
18599,0
18600,1
18601,0
18602,1
18603,0
18604,1
18605,1
18606,1
18607,0
18608,1
18609,0
18610,1
18611,0
18612,0
18613,1
18614,0
18615,1
18616,1
18617,1
18618,0
18619,1
18620,0
18621,0
18622,1
18623,0
18624,0
18625,1
18626,0
18627,1
18628,1
18629,1
18630,0
18631,1
18632,0
18633,0
18634,0
18635,1
18636,1
18637,1
18638,1
18639,0
18640,0
18641,0
18642,0
18643,1
18644,1
18645,0
18646,0
18647,1
18648,0
18649,0
18650,0
18651,0
18652,1
18653,0
18654,0
18655,1
18656,0
18657,1
18658,0
18659,1
18660,1
18661,0
18662,1
18663,0
18664,0
18665,0
18666,1
18667,1
18668,0
18669,0
18670,1
18671,1
18672,0
18673,1
18674,1
18675,0
18676,0
18677,1
18678,1
18679,1
18680,1
18681,0
18682,1
18683,0
18684,1
18685,1
18686,0
18687,1
18688,0
18689,0
18690,1
18691,0
18692,1
18693,0
18694,1
18695,1
18696,0
18697,1
18698,0
18699,0
18700,0
18701,1
18702,0
18703,1
18704,0
18705,0
18706,1
18707,0
18708,0
18709,0
18710,0
18711,1
18712,1
18713,0
18714,1
18715,1
18716,1
18717,1
18718,0
18719,0
18720,1
18721,1
18722,0
18723,1
18724,1
18725,0
18726,1
18727,0
18728,0
18729,1
18730,1
18731,0
18732,1
18733,0
18734,0
18735,0
18736,0
18737,0
18738,0
18739,1
18740,1
18741,1
18742,0
18743,0
18744,0
18745,1
18746,0
18747,1
18748,1
18749,0
18750,0
18751,1
18752,1
18753,0
18754,0
18755,0
18756,1
18757,1
18758,0
18759,0
18760,0
18761,1
18762,0
18763,0
18764,1
18765,1
18766,1
18767,1
18768,0
18769,1
18770,0
18771,1
18772,1
18773,0
18774,0
18775,1
18776,1
18777,0
18778,1
18779,1
18780,0
18781,1
18782,1
18783,0
18784,0
18785,0
18786,0
18787,0
18788,1
18789,1
18790,0
18791,0
18792,1
18793,1
18794,1
18795,1
18796,0
18797,1
18798,1
18799,1
18800,1
18801,0
18802,0
18803,0
18804,1
18805,1
18806,0
18807,0
18808,1
18809,0
18810,0
18811,1
18812,1
18813,1
18814,1
18815,1
18816,1
18817,1
18818,0
18819,1
18820,1
18821,1
18822,1
18823,1
18824,0
18825,1
18826,1
18827,1
18828,1
18829,0
18830,0
18831,0
18832,0
18833,0
18834,0
18835,1
18836,1
18837,1
18838,0
18839,1
18840,1
18841,1
18842,1
18843,0
18844,1
18845,1
18846,0
18847,0
18848,0
18849,1
18850,0
18851,0
18852,1
18853,0
18854,0
18855,1
18856,0
18857,1
18858,0
18859,0
18860,0
18861,0
18862,1
18863,0
18864,0
18865,1
18866,0
18867,1
18868,1
18869,1
18870,1
18871,1
18872,0
18873,0
18874,1
18875,1
18876,1
18877,0
18878,1
18879,1
18880,1
18881,1
18882,0
18883,0
18884,1
18885,0
18886,0
18887,0
18888,1
18889,0
18890,0
18891,1
18892,1
18893,1
18894,0
18895,0
18896,1
18897,1
18898,0
18899,0
18900,1
18901,0
18902,1
18903,0
18904,1
18905,0
18906,1
18907,0
18908,1
18909,1
18910,1
18911,0
18912,0
18913,0
18914,0
18915,0
18916,1
18917,1
18918,0
18919,0
18920,0
18921,1
18922,0
18923,0
18924,1
18925,0
18926,0
18927,0
18928,0
18929,0
18930,1
18931,0
18932,0
18933,0
18934,0
18935,1
18936,1
18937,0
18938,1
18939,0
18940,1
18941,0
18942,1
18943,1
18944,0
18945,0
18946,0
18947,1
18948,1
18949,1
18950,1
18951,1
18952,0
18953,0
18954,0
18955,0
18956,1
18957,1
18958,0
18959,0
18960,0
18961,1
18962,0
18963,0
18964,0
18965,0
18966,0
18967,0
18968,0
18969,1
18970,0
18971,0
18972,1
18973,1
18974,0
18975,1
18976,1
18977,1
18978,1
18979,0
18980,0
18981,1
18982,0
18983,0
18984,0
18985,1
18986,0
18987,0
18988,1
18989,1
18990,0
18991,1
18992,1
18993,0
18994,1
18995,1
18996,0
18997,0
18998,0
18999,1
19000,1
19001,1
19002,0
19003,0
19004,0
19005,0
19006,0
19007,0
19008,0
19009,1
19010,1
19011,0
19012,1
19013,1
19014,0
19015,0
19016,1
19017,1
19018,1
19019,1
19020,0
19021,1
19022,1
19023,0
19024,1
19025,0
19026,0
19027,1
19028,1
19029,0
19030,1
19031,0
19032,1
19033,0
19034,0
19035,0
19036,0
19037,0
19038,1
19039,0
19040,1
19041,0
19042,1
19043,0
19044,0
19045,0
19046,1
19047,1
19048,1
19049,0
19050,0
19051,0
19052,0
19053,0
19054,1
19055,1
19056,1
19057,0
19058,0
19059,0
19060,1
19061,0
19062,1
19063,0
19064,0
19065,1
19066,0
19067,1
19068,1
19069,0
19070,0
19071,0
19072,1
19073,0
19074,0
19075,1
19076,1
19077,1
19078,1
19079,1
19080,0
19081,1
19082,1
19083,1
19084,1
19085,0
19086,0
19087,1
19088,0
19089,0
19090,0
19091,1
19092,0
19093,0
19094,1
19095,1
19096,0
19097,0
19098,0
19099,1
19100,0
19101,0
19102,0
19103,0
19104,1
19105,0
19106,1
19107,1
19108,1
19109,1
19110,0
19111,0
19112,1
19113,0
19114,1
19115,0
19116,1
19117,1
19118,1
19119,0
19120,0
19121,0
19122,0
19123,0
19124,1
19125,1
19126,1
19127,1
19128,1
19129,0
19130,1
19131,0
19132,0
19133,0
19134,1
19135,0
19136,1
19137,1
19138,1
19139,0
19140,1
19141,0
19142,1
19143,1
19144,1
19145,1
19146,0
19147,1
19148,1
19149,0
19150,0
19151,0
19152,1
19153,1
19154,1
19155,0
19156,0
19157,1
19158,0
19159,1
19160,0
19161,1
19162,1
19163,1
19164,0
19165,1
19166,1
19167,1
19168,0
19169,0
19170,1
19171,0
19172,0
19173,0
19174,0
19175,0
19176,0
19177,1
19178,0
19179,1
19180,0
19181,0
19182,0
19183,0
19184,0
19185,0
19186,1
19187,0
19188,1
19189,1
19190,0
19191,0
19192,0
19193,0
19194,0
19195,0
19196,1
19197,0
19198,0
19199,1
19200,1
19201,1
19202,1
19203,0
19204,0
19205,1
19206,1
19207,1
19208,1
19209,1
19210,0
19211,1
19212,1
19213,0
19214,1
19215,0
19216,1
19217,1
19218,1
19219,0
19220,0
19221,0
19222,0
19223,1
19224,1
19225,1
19226,1
19227,0
19228,0
19229,0
19230,1
19231,1
19232,1
19233,1
19234,0
19235,0
19236,1
19237,1
19238,0
19239,0
19240,1
19241,0
19242,1
19243,1
19244,0
19245,1
19246,1
19247,0
19248,0
19249,0
19250,0
19251,1
19252,1
19253,1
19254,0
19255,1
19256,0
19257,1
19258,1
19259,0
19260,0
19261,1
19262,0
19263,1
19264,1
19265,1
19266,1
19267,0
19268,1
19269,0
19270,0
19271,1
19272,0
19273,1
19274,0
19275,0
19276,1
19277,1
19278,0
19279,0
19280,0
19281,0
19282,1
19283,0
19284,1
19285,1
19286,0
19287,0
19288,1
19289,0
19290,1
19291,1
19292,0
19293,0
19294,0
19295,0
19296,0
19297,1
19298,1
19299,0
19300,0
19301,0
19302,0
19303,1
19304,0
19305,1
19306,0
19307,0
19308,0
19309,1
19310,1
19311,0
19312,0
19313,0
